gs://cloud-ml-data/img/flower_photos/daisy/754296579_30a9ae018c_n.jpg,daisy
gs://cloud-ml-data/img/flower_photos/dandelion/18089878729_907ed2c7cd_m.jpg,dandelion
gs://cloud-ml-data/img/flower_photos/dandelion/284497199_93a01f48f6.jpg,dandelion
gs://cloud-ml-data/img/flower_photos/dandelion/3554992110_81d8c9b0bd_m.jpg,dandelion
gs://cloud-ml-data/img/flower_photos/daisy/4065883015_4bb6010cb7_n.jpg,daisy
gs://cloud-ml-data/img/flower_photos/roses/7420699022_60fa574524_m.jpg,roses
gs://cloud-ml-data/img/flower_photos/dandelion/4558536575_d43a611bd4_n.jpg,dandelion
gs://cloud-ml-data/img/flower_photos/daisy/7568630428_8cf0fc16ff_n.jpg,daisy
gs://cloud-ml-data/img/flower_photos/tulips/7064813645_f7f48fb527.jpg,tulips
gs://cloud-ml-data/img/flower_photos/sunflowers/4933229095_f7e4218b28.jpg,sunflowers
gs://cloud-ml-data/img/flower_photos/daisy/14523675369_97c31d0b5b.jpg,daisy
gs://cloud-ml-data/img/flower_photos/sunflowers/21518663809_3d69f5b995_n.jpg,sunflowers
gs://cloud-ml-data/img/flower_photos/dandelion/15782158700_3b9bf7d33e_m.jpg,dandelion
gs://cloud-ml-data/img/flower_photos/tulips/8713398906_28e59a225a_n.jpg,tulips
gs://cloud-ml-data/img/flower_photos/tulips/6770436217_281da51e49_n.jpg,tulips
gs://cloud-ml-data/img/flower_photos/dandelion/8754822932_948afc7cef.jpg,dandelion
gs://cloud-ml-data/img/flower_photos/daisy/22873310415_3a5674ec10_m.jpg,daisy
gs://cloud-ml-data/img/flower_photos/sunflowers/5967283168_90dd4daf28_n.jpg,sunflowers
gs://cloud-ml-data/img/flower_photos/roses/483444865_65962cea07_m.jpg,roses
gs://cloud-ml-data/img/flower_photos/dandelion/2229906591_e953785d13.jpg,dandelion
gs://cloud-ml-data/img/flower_photos/daisy/2520369272_1dcdb5a892_m.jpg,daisy
gs://cloud-ml-data/img/flower_photos/tulips/6903831250_a2757fff82_m.jpg,tulips
gs://cloud-ml-data/img/flower_photos/roses/22679076_bdb4c24401_m.jpg,roses
gs://cloud-ml-data/img/flower_photos/daisy/7227973870_806d9d3e42_n.jpg,daisy
gs://cloud-ml-data/img/flower_photos/roses/6016195304_75306bb79a.jpg,roses
gs://cloud-ml-data/img/flower_photos/roses/18389368680_91c24a2087_z.jpg,roses
gs://cloud-ml-data/img/flower_photos/dandelion/3991962484_085ba2da94.jpg,dandelion
gs://cloud-ml-data/img/flower_photos/sunflowers/4932736308_827012cff2.jpg,sunflowers
gs://cloud-ml-data/img/flower_photos/sunflowers/4933230247_a0432f01da.jpg,sunflowers
gs://cloud-ml-data/img/flower_photos/roses/8050213579_48e1e7109f.jpg,roses
gs://cloud-ml-data/img/flower_photos/dandelion/4500964841_b1142b50fb_n.jpg,dandelion
gs://cloud-ml-data/img/flower_photos/daisy/2838487505_6c3b48efa5_m.jpg,daisy
gs://cloud-ml-data/img/flower_photos/sunflowers/877083343_e3338c4125.jpg,sunflowers
gs://cloud-ml-data/img/flower_photos/dandelion/7808545612_546cfca610_m.jpg,dandelion
gs://cloud-ml-data/img/flower_photos/dandelion/19440660848_c789227129_m.jpg,dandelion
gs://cloud-ml-data/img/flower_photos/dandelion/2540640433_dedd577263.jpg,dandelion
gs://cloud-ml-data/img/flower_photos/dandelion/129019877_8eea2978ca_m.jpg,dandelion
gs://cloud-ml-data/img/flower_photos/daisy/18203367608_07a04e98a4_n.jpg,daisy
gs://cloud-ml-data/img/flower_photos/dandelion/7132677385_bcbdcc6001.jpg,dandelion
gs://cloud-ml-data/img/flower_photos/roses/15202632426_d88efb321a_n.jpg,roses
gs://cloud-ml-data/img/flower_photos/tulips/13542672763_20c3cb9272.jpg,tulips
gs://cloud-ml-data/img/flower_photos/sunflowers/5020805619_6c710793f7.jpg,sunflowers
gs://cloud-ml-data/img/flower_photos/sunflowers/20704967595_a9c9b8d431.jpg,sunflowers
gs://cloud-ml-data/img/flower_photos/roses/9609569441_eeb8566e94.jpg,roses
gs://cloud-ml-data/img/flower_photos/daisy/10712722853_5632165b04.jpg,daisy
gs://cloud-ml-data/img/flower_photos/dandelion/2479491210_98e41c4e7d_m.jpg,dandelion
gs://cloud-ml-data/img/flower_photos/tulips/2481827798_6087d71134.jpg,tulips
gs://cloud-ml-data/img/flower_photos/daisy/18684594849_7dd3634f5e_n.jpg,daisy
gs://cloud-ml-data/img/flower_photos/daisy/13977181862_f8237b6b52.jpg,daisy
gs://cloud-ml-data/img/flower_photos/sunflowers/22686342422_c0b9e2f38e.jpg,sunflowers
gs://cloud-ml-data/img/flower_photos/roses/5088766459_f81f50e57d_n.jpg,roses
gs://cloud-ml-data/img/flower_photos/sunflowers/4872892690_52dc25b0b4.jpg,sunflowers
gs://cloud-ml-data/img/flower_photos/daisy/2581171297_b0a249b92b_n.jpg,daisy
gs://cloud-ml-data/img/flower_photos/tulips/2489638840_72ff3ee527_n.jpg,tulips
gs://cloud-ml-data/img/flower_photos/dandelion/3483575184_cb8d16a083_n.jpg,dandelion
gs://cloud-ml-data/img/flower_photos/daisy/302782756_d35cb3e468.jpg,daisy
gs://cloud-ml-data/img/flower_photos/tulips/2785458179_9130812eef_m.jpg,tulips
gs://cloud-ml-data/img/flower_photos/tulips/2272006181_785f1be94f_n.jpg,tulips
gs://cloud-ml-data/img/flower_photos/daisy/8759177308_951790e00d_m.jpg,daisy
gs://cloud-ml-data/img/flower_photos/sunflowers/22183529245_ce13557515_m.jpg,sunflowers
gs://cloud-ml-data/img/flower_photos/roses/9406573080_60eab9278e_n.jpg,roses
gs://cloud-ml-data/img/flower_photos/sunflowers/4813483281_f3707a71e7_n.jpg,sunflowers
gs://cloud-ml-data/img/flower_photos/roses/6732261031_861a1026fa_n.jpg,roses
gs://cloud-ml-data/img/flower_photos/sunflowers/3154932290_4bf43bd34f_n.jpg,sunflowers
gs://cloud-ml-data/img/flower_photos/tulips/13953090784_0c7d7a904e.jpg,tulips
gs://cloud-ml-data/img/flower_photos/sunflowers/5020805135_1219d7523d.jpg,sunflowers
gs://cloud-ml-data/img/flower_photos/dandelion/4336536446_e635f48f2e.jpg,dandelion
gs://cloud-ml-data/img/flower_photos/roses/5206847130_ee4bf0e4de_n.jpg,roses
gs://cloud-ml-data/img/flower_photos/roses/17090993740_fcc8b60b81.jpg,roses
gs://cloud-ml-data/img/flower_photos/daisy/5626784099_b36dd3fb11_n.jpg,daisy
gs://cloud-ml-data/img/flower_photos/sunflowers/16656015339_2ccb7cd18d.jpg,sunflowers
